"","X.1","X","id","stationid","stationname","sampledate","sampletime","parameter","qualifier","result","unit","method","type","county","description","beachname","latitude","longitude","createdate","sourcefile","date","month"
"54942",114886,115405,449,449,"SMB-2-7","2019-02-08","08:55:00","Enterococcus","=",290,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:12:40","SMB_2_7.csv","2019-02-28 10:12:40",2
"54943",114887,115406,449,449,"SMB-2-7","2019-02-08","08:55:00","Fecal Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:12:40","SMB_2_7.csv","2019-02-28 10:12:40",2
"54944",114888,115407,449,449,"SMB-2-7","2019-02-08","08:55:00","Total Coliforms","=",4600,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:12:40","SMB_2_7.csv","2019-02-28 10:12:40",2
"54945",114889,115408,449,449,"SMB-2-7","2019-02-07","08:47:00","Enterococcus","=",150,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:12:03","SMB_2_7.csv","2019-02-28 10:12:03",2
"54946",114890,115409,449,449,"SMB-2-7","2019-02-07","08:47:00","Fecal Coliforms","=",210,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:12:03","SMB_2_7.csv","2019-02-28 10:12:03",2
"54947",114891,115410,449,449,"SMB-2-7","2019-02-07","08:47:00","Total Coliforms","=",4900,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:12:03","SMB_2_7.csv","2019-02-28 10:12:03",2
"54948",114892,115411,449,449,"SMB-2-7","2019-02-06","09:07:00","Enterococcus","=",190,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:11:51","SMB_2_7.csv","2019-02-28 10:11:51",2
"54949",114893,115412,449,449,"SMB-2-7","2019-02-06","09:07:00","Fecal Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:11:51","SMB_2_7.csv","2019-02-28 10:11:51",2
"54950",114894,115413,449,449,"SMB-2-7","2019-02-06","09:07:00","Total Coliforms","=",1900,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-28 10:11:51","SMB_2_7.csv","2019-02-28 10:11:51",2
"54951",114895,115414,449,449,"SMB-2-7","2019-02-02","09:19:00","Enterococcus",">",2000,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:51","SMB_2_7.csv","2019-02-05 09:32:51",2
"54952",114896,115415,449,449,"SMB-2-7","2019-02-02","09:19:00","Fecal Coliforms","=",2000,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:51","SMB_2_7.csv","2019-02-05 09:32:51",2
"54953",114897,115416,449,449,"SMB-2-7","2019-02-02","09:19:00","Total Coliforms",">",13000,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:51","SMB_2_7.csv","2019-02-05 09:32:51",2
"54954",114898,115417,449,449,"SMB-2-7","2019-02-01","09:11:00","Enterococcus","=",450,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:43","SMB_2_7.csv","2019-02-05 09:32:43",2
"54955",114899,115418,449,449,"SMB-2-7","2019-02-01","09:11:00","Fecal Coliforms","=",1600,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:43","SMB_2_7.csv","2019-02-05 09:32:43",2
"54956",114900,115419,449,449,"SMB-2-7","2019-02-01","09:11:00","Total Coliforms","=",9600,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:43","SMB_2_7.csv","2019-02-05 09:32:43",2
"54957",114901,115420,449,449,"SMB-2-7","2019-01-31","08:50:00","Enterococcus","=",430,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:29","SMB_2_7.csv","2019-02-05 09:32:29",1
"54958",114902,115421,449,449,"SMB-2-7","2019-01-31","08:50:00","Fecal Coliforms","=",210,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:29","SMB_2_7.csv","2019-02-05 09:32:29",1
"54959",114903,115422,449,449,"SMB-2-7","2019-01-31","08:50:00","Total Coliforms","=",2400,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:29","SMB_2_7.csv","2019-02-05 09:32:29",1
"54960",114904,115423,449,449,"SMB-2-7","2019-01-30","09:15:00","Enterococcus","=",1300,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:16","SMB_2_7.csv","2019-02-05 09:32:16",1
"54961",114905,115424,449,449,"SMB-2-7","2019-01-30","09:15:00","Fecal Coliforms","=",1300,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:16","SMB_2_7.csv","2019-02-05 09:32:16",1
"54962",114906,115425,449,449,"SMB-2-7","2019-01-30","09:15:00","Total Coliforms","=",2400,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:32:16","SMB_2_7.csv","2019-02-05 09:32:16",1
"54963",114907,115426,449,449,"SMB-2-7","2019-01-29","09:14:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:47","SMB_2_7.csv","2019-02-05 09:31:47",1
"54964",114908,115427,449,449,"SMB-2-7","2019-01-29","09:14:00","Fecal Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:47","SMB_2_7.csv","2019-02-05 09:31:47",1
"54965",114909,115428,449,449,"SMB-2-7","2019-01-29","09:14:00","Total Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:47","SMB_2_7.csv","2019-02-05 09:31:47",1
"54966",114910,115429,449,449,"SMB-2-7","2019-01-26","09:02:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:22","SMB_2_7.csv","2019-02-05 09:31:22",1
"54967",114911,115430,449,449,"SMB-2-7","2019-01-26","09:02:00","Fecal Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:22","SMB_2_7.csv","2019-02-05 09:31:22",1
"54968",114912,115431,449,449,"SMB-2-7","2019-01-26","09:02:00","Total Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:22","SMB_2_7.csv","2019-02-05 09:31:22",1
"54969",114913,115432,449,449,"SMB-2-7","2019-01-25","08:33:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:10","SMB_2_7.csv","2019-02-05 09:31:10",1
"54970",114914,115433,449,449,"SMB-2-7","2019-01-25","08:33:00","Fecal Coliforms","=",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:10","SMB_2_7.csv","2019-02-05 09:31:10",1
"54971",114915,115434,449,449,"SMB-2-7","2019-01-25","08:33:00","Total Coliforms","=",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:31:10","SMB_2_7.csv","2019-02-05 09:31:10",1
"54972",114916,115435,449,449,"SMB-2-7","2019-01-24","09:22:00","Enterococcus","=",10,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:30:43","SMB_2_7.csv","2019-02-05 09:30:43",1
"54973",114917,115436,449,449,"SMB-2-7","2019-01-24","09:22:00","Fecal Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:30:43","SMB_2_7.csv","2019-02-05 09:30:43",1
"54974",114918,115437,449,449,"SMB-2-7","2019-01-24","09:22:00","Total Coliforms","=",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:30:43","SMB_2_7.csv","2019-02-05 09:30:43",1
"54975",114919,115438,449,449,"SMB-2-7","2019-01-23","08:33:00","Enterococcus","=",75,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:30:12","SMB_2_7.csv","2019-02-05 09:30:12",1
"54976",114920,115439,449,449,"SMB-2-7","2019-01-23","08:33:00","Fecal Coliforms","=",130,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:30:12","SMB_2_7.csv","2019-02-05 09:30:12",1
"54977",114921,115440,449,449,"SMB-2-7","2019-01-23","08:33:00","Total Coliforms","=",1300,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-02-05 09:30:12","SMB_2_7.csv","2019-02-05 09:30:12",1
"54978",114922,115441,449,449,"SMB-2-7","2019-01-22","09:36:00","Enterococcus","=",31,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:58:13","SMB_2_7.csv","2019-01-24 09:58:13",1
"54979",114923,115442,449,449,"SMB-2-7","2019-01-22","09:36:00","Fecal Coliforms","=",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:58:13","SMB_2_7.csv","2019-01-24 09:58:13",1
"54980",114924,115443,449,449,"SMB-2-7","2019-01-22","09:36:00","Total Coliforms","=",130,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:58:13","SMB_2_7.csv","2019-01-24 09:58:13",1
"54981",114925,115444,449,449,"SMB-2-7","2019-01-19","09:23:00","Enterococcus","=",700,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:51","SMB_2_7.csv","2019-01-24 09:57:51",1
"54982",114926,115445,449,449,"SMB-2-7","2019-01-19","09:23:00","Fecal Coliforms","=",910,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:51","SMB_2_7.csv","2019-01-24 09:57:51",1
"54983",114927,115446,449,449,"SMB-2-7","2019-01-19","09:23:00","Total Coliforms",">",13000,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:51","SMB_2_7.csv","2019-01-24 09:57:51",1
"54984",114928,115447,449,449,"SMB-2-7","2019-01-18","08:58:00","Enterococcus","=",530,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:38","SMB_2_7.csv","2019-01-24 09:57:38",1
"54985",114929,115448,449,449,"SMB-2-7","2019-01-18","08:58:00","Fecal Coliforms","=",830,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:38","SMB_2_7.csv","2019-01-24 09:57:38",1
"54986",114930,115449,449,449,"SMB-2-7","2019-01-18","08:58:00","Total Coliforms","=",9600,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:38","SMB_2_7.csv","2019-01-24 09:57:38",1
"54987",114931,115450,449,449,"SMB-2-7","2019-01-17","09:06:00","Enterococcus",">",2000,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:17","SMB_2_7.csv","2019-01-24 09:57:17",1
"54988",114932,115451,449,449,"SMB-2-7","2019-01-17","09:06:00","Fecal Coliforms","=",1500,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:17","SMB_2_7.csv","2019-01-24 09:57:17",1
"54989",114933,115452,449,449,"SMB-2-7","2019-01-17","09:06:00","Total Coliforms","=",13000,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:57:17","SMB_2_7.csv","2019-01-24 09:57:17",1
"54990",114934,115453,449,449,"SMB-2-7","2019-01-16","09:02:00","Enterococcus","=",320,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:55:09","SMB_2_7.csv","2019-01-24 09:55:09",1
"54991",114935,115454,449,449,"SMB-2-7","2019-01-16","09:02:00","Fecal Coliforms","=",280,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:55:09","SMB_2_7.csv","2019-01-24 09:55:09",1
"54992",114936,115455,449,449,"SMB-2-7","2019-01-16","09:02:00","Total Coliforms","=",5500,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:55:09","SMB_2_7.csv","2019-01-24 09:55:09",1
"54993",114937,115456,449,449,"SMB-2-7","2019-01-15","09:35:00","Enterococcus","=",530,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:54:58","SMB_2_7.csv","2019-01-24 09:54:58",1
"54994",114938,115457,449,449,"SMB-2-7","2019-01-15","09:35:00","Fecal Coliforms","=",350,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:54:58","SMB_2_7.csv","2019-01-24 09:54:58",1
"54995",114939,115458,449,449,"SMB-2-7","2019-01-15","09:35:00","Total Coliforms","=",13000,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-24 09:54:58","SMB_2_7.csv","2019-01-24 09:54:58",1
"54996",114940,115459,449,449,"SMB-2-7","2019-01-12","09:32:00","Enterococcus",">",2000,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:38:45","SMB_2_7.csv","2019-01-15 15:38:45",1
"54997",114941,115460,449,449,"SMB-2-7","2019-01-12","09:32:00","Fecal Coliforms","=",1600,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:38:45","SMB_2_7.csv","2019-01-15 15:38:45",1
"54998",114942,115461,449,449,"SMB-2-7","2019-01-12","09:32:00","Total Coliforms",">",13000,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:38:45","SMB_2_7.csv","2019-01-15 15:38:45",1
"54999",114943,115462,449,449,"SMB-2-7","2019-01-11","08:45:00","Enterococcus","<",5,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:38:22","SMB_2_7.csv","2019-01-15 15:38:22",1
"55000",114944,115463,449,449,"SMB-2-7","2019-01-11","08:45:00","Fecal Coliforms","=",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:38:22","SMB_2_7.csv","2019-01-15 15:38:22",1
"55001",114945,115464,449,449,"SMB-2-7","2019-01-11","08:45:00","Total Coliforms","=",130,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:38:22","SMB_2_7.csv","2019-01-15 15:38:22",1
"55002",114946,115465,449,449,"SMB-2-7","2019-01-10","09:15:00","Enterococcus","=",42,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:37:55","SMB_2_7.csv","2019-01-15 15:37:55",1
"55003",114947,115466,449,449,"SMB-2-7","2019-01-10","09:15:00","Fecal Coliforms","<",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:37:55","SMB_2_7.csv","2019-01-15 15:37:55",1
"55004",114948,115467,449,449,"SMB-2-7","2019-01-10","09:15:00","Total Coliforms","=",1300,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:37:55","SMB_2_7.csv","2019-01-15 15:37:55",1
"55005",114949,115468,449,449,"SMB-2-7","2019-01-09","08:58:00","Enterococcus","=",53,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:37:25","SMB_2_7.csv","2019-01-15 15:37:25",1
"55006",114950,115469,449,449,"SMB-2-7","2019-01-09","08:58:00","Fecal Coliforms","=",67,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:37:25","SMB_2_7.csv","2019-01-15 15:37:25",1
"55007",114951,115470,449,449,"SMB-2-7","2019-01-09","08:58:00","Total Coliforms","=",280,"MPN/100ml","Colilert 18","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:37:25","SMB_2_7.csv","2019-01-15 15:37:25",1
"55008",114952,115471,449,449,"SMB-2-7","2019-01-08","09:42:00","Enterococcus","=",140,"MPN/100ml","Enterolert","Results","Los Angeles","Santa Monica Canyon on Will Rogers State Beach","Will Rogers State Beach",34.02645,-118.51955,"2019-01-15 15:32:30","SMB_2_7.csv","2019-01-15 15:32:30",1
